1	0.25730054
2	0.25730222
1	3.14607830
2	3.14607998
1	5.18975278
2	5.18975444
1	6.33560674
2	6.33560840
1	6.94858372
2	6.94858538
1	8.37290372
2	8.37290538
1	8.43583144
2	8.43583310
1	9.53638962
2	9.53639128
1	13.39368228
2	13.39368396
1	13.48158850
2	13.48159016
1	13.51025238
2	13.51025404
1	13.65307360
2	13.65307526
1	13.96120344
2	13.96120510
1	18.64622150
2	18.64622316
1	19.41299178
2	19.41299344
1	21.36296558
2	21.36296726
1	21.43180748
2	21.43180914
1	21.46552128
2	21.46552294
1	21.86683834
2	21.86684002
1	22.89286860
2	22.89287026
1	24.27103402
2	24.27103568
1	25.15192660
2	25.15192826
1	26.06188704
2	26.06188870
1	27.84788744
2	27.84788912
1	30.59641380
2	30.59641548
1	31.36171618
2	31.36171786
1	32.30924126
2	32.30924292
1	32.48117556
2	32.48117722
1	34.82672876
2	34.82673042
1	35.55363942
2	35.55364108
1	37.16725300
2	37.16725466
1	37.46807326
2	37.46807492
1	38.04025726
2	38.04025892
1	38.78683034
2	38.78683202
1	41.22864544
2	41.22864712
1	43.84003810
2	43.84003978
1	44.76252478
2	44.76252646
1	47.26160526
2	47.26160692
1	49.94646818
2	49.94646986
1	51.32686752
2	51.32686918
1	51.86465760
2	51.86465926
1	53.30567070
2	53.30567236
1	53.63171702
2	53.63171870
1	55.57589310
2	55.57589476
1	56.13926366
2	56.13926532
1	57.80926708
2	57.80926874
1	58.66209608
2	58.66209776
1	59.42576342
2	59.42576510
1	60.59293850
2	60.59294018
1	61.32805760
2	61.32805926
1	61.64583722
2	61.64583888
1	62.15303046
2	62.15303214
1	62.34152314
2	62.34152480
1	62.95677600
2	62.95677768
1	65.62924636
2	65.62924802
1	70.56683536
2	70.56683702
1	74.94652412
2	74.94652580
1	78.03407870
2	78.03408036
1	78.36442396
2	78.36442562
1	79.62780096
2	79.62780264
1	79.79718522
2	79.79718688
1	81.56742624
2	81.56742792
1	82.77626836
2	82.77627002
1	84.81513858
2	84.81514026
1	0.32734918
2	0.32735084
1	0.35386038
2	0.35386206
1	2.40683956
2	2.40684124
1	9.73538754
2	9.73538920
1	10.86401816
2	10.86401984
1	12.30299444
2	12.30299610
1	12.30952160
2	12.30952328
1	19.11080042
2	19.11080208
1	19.28389632
2	19.28389798
1	19.98065472
2	19.98065640
1	21.31249716
2	21.31249882
1	24.60010228
2	24.60010396
1	24.79660564
2	24.79660732
1	29.03623206
2	29.03623372
1	31.17899778
2	31.17899944
1	31.40777642
2	31.40777810
1	31.55451566
2	31.55451734
1	34.38269210
2	34.38269378
1	34.52153052
2	34.52153220
1	34.69772368
2	34.69772536
1	35.55680090
2	35.55680256
1	39.53224498
2	39.53224666
1	40.56709576
2	40.56709742
1	41.24532844
2	41.24533010
1	43.34099012
2	43.34099180
1	45.24825524
2	45.24825690
1	46.56155946
2	46.56156114
1	48.85320604
2	48.85320770
1	50.28330114
2	50.28330282
1	52.89592632
2	52.89592798
1	53.24470750
2	53.24470916
1	54.63832610
2	54.63832776
1	56.77150006
2	56.77150174
1	57.30511458
2	57.30511624
1	58.47828102
2	58.47828268
1	58.75763526
2	58.75763692
1	60.71457240
2	60.71457406
1	62.80798444
2	62.80798612
1	62.82100128
2	62.82100294
1	63.12155498
2	63.12155664
1	63.34973062
2	63.34973228
1	63.35691586
2	63.35691752
1	68.83726020
2	68.83726186
1	70.68951922
2	70.68952088
1	72.62755272
2	72.62755440
1	74.69309034
2	74.69309200
1	77.64081582
2	77.64081748
1	77.75044936
2	77.75045104
1	78.10751438
2	78.10751604
1	79.37048130
2	79.37048298
1	79.48935594
2	79.48935762
1	80.11719290
2	80.11719458
1	87.07881560
2	87.07881728
1	88.43246898
2	88.43247064
1	89.80362234
2	89.80362402
1	91.74792968
2	91.74793134
1	91.96880598
2	91.96880764
1	92.43312010
2	92.43312176
1	93.19597600
2	93.19597766
1	94.50649706
2	94.50649872
1	95.18899784
2	95.18899950
1	95.33262844
2	95.33263010
1	95.34467890
2	95.34468056
1	95.86250044
2	95.86250210
1	96.20784064
2	96.20784232
1	98.95030870
2	98.95031038
1	99.55821924
2	99.55822092
1	100.29428718
2	100.29428886
1	101.00529222
2	101.00529390
1	101.94601818
2	101.94601984
1	104.37235730
2	104.37235898
1	107.10256288
2	107.10256456
1	107.96640838
2	107.96641004
1	109.93514450
2	109.93514616
1	110.61435366
2	110.61435534
1	111.85049606
2	111.85049772
1	113.08022418
2	113.08022586
1	114.63760958
2	114.63761124
1	115.84436814
2	115.84436982
1	119.49221616
2	119.49221782
1	124.17038662
2	124.17038828
1	124.78688102
2	124.78688268
1	125.02321414
2	125.02321582
1	125.92524832
2	125.92525000
1	128.25194594
2	128.25194760
1	130.15603866
2	130.15604034
1	131.21596396
2	131.21596562
1	131.40540312
2	131.40540480
1	131.48199568
2	131.48199734
1	131.78656202
2	131.78656370
1	131.99065340
2	131.99065508
1	133.25731268
2	133.25731436
1	134.31085196
2	134.31085362
1	135.72434368
2	135.72434536
1	136.43060660
2	136.43060828
1	136.54870782
2	136.54870950
1	137.78513870
2	137.78514038
1	138.22811082
2	138.22811248
1	139.64438576
2	139.64438744
1	139.95475814
2	139.95475982
1	140.13248650
2	140.13248818
1	147.30120566
2	147.30120734
1	148.04200682
2	148.04200848
1	148.50524470
2	148.50524638
1	149.44259010
2	149.44259176
1	149.97981340
2	149.97981508
1	150.75562994
2	150.75563162
1	152.00021904
2	152.00022070
1	154.91904606
2	154.91904772
1	155.76308236
2	155.76308404
1	156.30551122
2	156.30551290
1	157.44854500
2	157.44854668
1	158.15475746
2	158.15475912
1	158.98107472
2	158.98107640
1	162.98102076
2	162.98102244
1	163.93089270
2	163.93089438
1	164.97804024
2	164.97804190
1	165.40343666
2	165.40343834
1	168.44734074
2	168.44734242
1	169.56580326
2	169.56580494
1	169.65194522
2	169.65194690
1	170.69918840
2	170.69919008
1	171.65844522
2	171.65844690
1	86.75366912
2	86.75367080
1	88.21020428
2	88.21020596
1	88.86750882
2	88.86751048
1	89.59989042
2	89.59989210
1	90.42143426
2	90.42143594
1	91.13638188
2	91.13638356
1	95.78727302
2	95.78727470
1	96.10369974
2	96.10370142
1	96.41960850
2	96.41961016
1	96.55942760
2	96.55942928
1	96.99920328
2	96.99920496
1	97.65350490
2	97.65350656
1	98.82078206
2	98.82078374
1	99.38266820
2	99.38266988
1	100.50936670
2	100.50936838
1	100.61218358
2	100.61218526
1	105.10999320
2	105.10999486
1	105.48530304
2	105.48530472
1	106.40343034
2	106.40343200
1	106.54090490
2	106.54090658
1	111.32397866
2	111.32398034
1	111.76462258
2	111.76462426
1	112.28044998
2	112.28045164
1	112.76653088
2	112.76653256
1	116.48194698
2	116.48194864
1	118.73512076
2	118.73512244
1	118.83562232
2	118.83562398
1	119.51987888
2	119.51988054
1	120.68411070
2	120.68411236
1	120.90911076
2	120.90911244
1	126.48918880
2	126.48919048
1	126.92031738
2	126.92031904
1	128.10404650
2	128.10404818
1	128.72409162
2	128.72409330
1	128.91590310
2	128.91590478
1	129.97240506
2	129.97240674
1	133.60857648
2	133.60857814
1	134.07177208
2	134.07177376
1	134.29030016
2	134.29030182
1	134.49155144
2	134.49155312
1	135.94410102
2	135.94410270
1	136.22249254
2	136.22249422
1	137.28178574
2	137.28178740
1	138.40824366
2	138.40824534
1	141.22999888
2	141.23000056
1	141.34421326
2	141.34421492
1	142.35486002
2	142.35486168
1	142.44261636
2	142.44261804
1	142.50670426
2	142.50670592
1	142.52414088
2	142.52414254
1	143.82011742
2	143.82011908
1	148.53615678
2	148.53615844
1	148.96914590
2	148.96914756
1	150.34958558
2	150.34958724
1	152.39125682
2	152.39125848
1	152.64175038
2	152.64175204
1	152.72025258
2	152.72025426
1	153.38785742
2	153.38785908
1	153.89587822
2	153.89587990
1	154.17563678
2	154.17563844
1	158.26584246
2	158.26584412
1	158.48931966
2	158.48932132
1	160.69029812
2	160.69029980
1	160.99694590
2	160.99694756
1	162.49620328
2	162.49620494
1	163.26682352
2	163.26682520
1	163.75364126
2	163.75364292
1	164.41479194
2	164.41479362
1	164.42369386
2	164.42369552
1	165.85453014
2	165.85453182
1	166.13355698
2	166.13355866
1	166.78760054
2	166.78760222
1	167.52478082
2	167.52478248
1	168.60425374
2	168.60425542
1	169.77099254
2	169.77099422
1	172.30657862
2	172.30658028
1	176.07773912
2	176.07774078
1	176.26235984
2	176.26236150
1	176.35500650
2	176.35500816
1	176.96834982
2	176.96835148
1	177.49402658
2	177.49402824
1	178.18765818
2	178.18765984
1	180.97821314
2	180.97821480
1	181.91502832
2	181.91503000
1	184.41136122
2	184.41136288
1	187.89760606
2	187.89760774
1	188.31753608
2	188.31753776
1	191.68359340
2	191.68359508
1	192.14650314
2	192.14650482
1	195.76814080
2	195.76814246
1	196.41459216
2	196.41459384
1	197.04113240
2	197.04113408
1	197.09348532
2	197.09348698
1	197.92555762
2	197.92555930
1	198.66305768
2	198.66305936
1	199.42832590
2	199.42832758
1	203.61016492
2	203.61016658
1	203.61763988
2	203.61764154
1	204.92501652
2	204.92501820
1	205.07136084
2	205.07136250
1	206.13271460
2	206.13271628
1	206.36189904
2	206.36190070
1	206.67871674
2	206.67871842
1	207.07145718
2	207.07145886
1	208.09790866
2	208.09791034
1	210.98325800
2	210.98325968
1	212.24629280
2	212.24629448
1	212.55651962
2	212.55652130
1	212.79515276
2	212.79515442
1	214.97274532
2	214.97274698
1	216.38007494
2	216.38007660
1	218.06216062
2	218.06216230
1	218.79468124
2	218.79468292
1	219.89358932
2	219.89359100
1	220.15175932
2	220.15176100
1	221.90539978
2	221.90540144
1	222.03907018
2	222.03907186
1	223.24708058
2	223.24708224
1	224.15270192
2	224.15270358
1	227.27934452
2	227.27934618
1	228.13396902
2	228.13397070
1	228.85099296
2	228.85099464
1	231.65225530
2	231.65225698
1	231.76662354
2	231.76662520
1	232.60588932
2	232.60589100
1	234.53107744
2	234.53107910
1	234.83377534
2	234.83377702
1	235.15759384
2	235.15759552
1	236.74835226
2	236.74835394
1	238.12945132
2	238.12945300
1	238.45138740
2	238.45138908
1	239.93668226
2	239.93668394
1	240.22285888
2	240.22286056
1	241.52168062
2	241.52168230
1	242.03599720
2	242.03599886
1	242.15977566
2	242.15977732
1	242.38363850
2	242.38364016
1	243.99545642
2	243.99545808
1	244.22236854
2	244.22237022
1	244.98134294
2	244.98134462
1	245.75587296
2	245.75587462
1	245.84844408
2	245.84844576
1	247.30496214
2	247.30496380
1	248.28515496
2	248.28515662
1	249.58871620
2	249.58871786
1	250.07441360
2	250.07441528
1	250.74001260
2	250.74001426
1	251.81745812
2	251.81745980
1	252.41610258
2	252.41610426
1	252.72171280
2	252.72171448
1	254.80232850
2	254.80233018
1	173.73528814
2	173.73528980
1	174.38713248
2	174.38713414
1	175.25103596
2	175.25103762
1	176.38165634
2	176.38165802
1	178.26467912
2	178.26468078
1	180.79273862
2	180.79274030
1	181.71228170
2	181.71228336
1	182.50853794
2	182.50853960
1	182.92391542
2	182.92391710
1	183.01075756
2	183.01075924
1	183.20204698
2	183.20204864
1	185.16143170
2	185.16143338
1	190.45528002
2	190.45528168
1	192.01280760
2	192.01280926
1	192.41427536
2	192.41427702
1	192.63919734
2	192.63919900
1	198.14838852
2	198.14839020
1	199.62857090
2	199.62857258
1	200.00545542
2	200.00545710
1	203.62122136
2	203.62122302
1	204.25935576
2	204.25935742
1	206.27805228
2	206.27805396
1	208.36911440
2	208.36911606
1	208.75725368
2	208.75725534
1	209.46941240
2	209.46941408
1	209.63322890
2	209.63323058
1	211.80912474
2	211.80912642
1	212.79392912
2	212.79393078
1	220.70936946
2	220.70937112
1	221.21840868
2	221.21841036
1	221.83365298
2	221.83365466
1	225.65005638
2	225.65005804
1	227.24114044
2	227.24114210
1	229.09631904
2	229.09632072
1	230.55009870
2	230.55010038
1	230.86283970
2	230.86284138
1	231.48061364
2	231.48061532
1	236.75950070
2	236.75950238
1	238.07993564
2	238.07993732
1	238.43478746
2	238.43478914
1	239.97993386
2	239.97993552
1	241.05444990
2	241.05445158
1	242.96451426
2	242.96451592
1	245.09037604
2	245.09037772
1	245.94175394
2	245.94175560
1	246.12099166
2	246.12099332
1	247.97176680
2	247.97176846
1	251.25470874
2	251.25471040
1	253.69996814
2	253.69996980
1	258.54191864
2	258.54192030
1	258.85872826
2	258.85872994
1	260.11684194
2	260.11684360
1	263.45824520
2	263.45824686
1	264.09528446
2	264.09528614
1	266.18434924
2	266.18435092
1	266.39115870
2	266.39116036
1	266.81871758
2	266.81871926
1	269.27623272
2	269.27623440
1	269.44086654
2	269.44086822
1	272.27705556
2	272.27705724
1	274.12383846
2	274.12384014
1	274.58713718
2	274.58713886
1	275.09674306
2	275.09674474
1	275.95607922
2	275.95608090
1	277.72594126
2	277.72594292
1	277.84135936
2	277.84136102
1	279.36370366
2	279.36370532
1	280.27802356
2	280.27802522
1	280.34320168
2	280.34320334
1	280.66020718
2	280.66020884
1	282.47981394
2	282.47981560
1	283.41490414
2	283.41490582
1	283.79745702
2	283.79745870
1	286.61714076
2	286.61714242
1	287.63446344
2	287.63446510
1	290.19069484
2	290.19069650
1	292.64838754
2	292.64838922
1	294.01372698
2	294.01372866
1	294.43676654
2	294.43676820
1	294.65573768
2	294.65573934
1	295.48067902
2	295.48068068
1	296.17332440
2	296.17332608
1	297.96032196
2	297.96032364
1	298.75371872
2	298.75372040
1	300.32550302
2	300.32550470
1	301.22281676
2	301.22281842
1	302.21023618
2	302.21023786
1	303.51187400
2	303.51187566
1	303.93976552
2	303.93976718
1	305.38249960
2	305.38250126
1	307.77227262
2	307.77227430
1	309.15983060
2	309.15983228
1	310.35863280
2	310.35863448
1	313.19863840
2	313.19864008
1	313.20436770
2	313.20436938
1	313.38743420
2	313.38743586
1	316.40630726
2	316.40630894
1	317.64584022
2	317.64584188
1	318.29402846
2	318.29403012
1	320.19197568
2	320.19197734
1	320.26152400
2	320.26152568
1	327.26331142
2	327.26331308
1	327.94162194
2	327.94162362
1	328.83756214
2	328.83756380
1	330.68709394
2	330.68709560
1	331.88433268
2	331.88433434
1	331.90310548
2	331.90310716
1	332.78391284
2	332.78391452
1	333.21215704
2	333.21215870
1	334.38600864
2	334.38601030
1	335.43233862
2	335.43234028
1	338.29099908
2	338.29100076
1	338.73885136
2	338.73885302
1	338.94755676
2	338.94755844
1	339.28205138
2	339.28205304
1	339.51632038
2	339.51632206
1	339.92843300
2	339.92843466
1	340.40661106
2	340.40661274
1	341.74270184
2	341.74270350
1	342.64532842
2	342.64533008
1	258.53346796
2	258.53346964
1	261.07462568
2	261.07462734
1	261.28351134
2	261.28351300
1	261.99676776
2	261.99676942
1	262.23597898
2	262.23598066
1	265.15368898
2	265.15369064
1	265.23010910
2	265.23011078
1	266.17500398
2	266.17500566
1	267.03973666
2	267.03973834
1	267.15409076
2	267.15409242
1	269.04218966
2	269.04219132
1	273.09913488
2	273.09913656
1	273.58286320
2	273.58286486
1	273.64804502
2	273.64804670
1	274.70846984
2	274.70847150
1	276.81326590
2	276.81326758
1	277.54621938
2	277.54622104
1	279.22749442
2	279.22749610
1	279.35360238
2	279.35360404
1	282.85857422
2	282.85857590
1	283.19770700
2	283.19770868
1	284.82231716
2	284.82231884
1	285.08427666
2	285.08427834
1	285.41250702
2	285.41250868
1	287.52432968
2	287.52433136
1	288.01353452
2	288.01353618
1	289.75308370
2	289.75308536
1	292.58157714
2	292.58157882
1	293.25677228
2	293.25677394
1	297.03906572
2	297.03906738
1	300.07198142
2	300.07198310
1	300.41264352
2	300.41264520
1	300.85834574
2	300.85834742
1	304.27913194
2	304.27913362
1	305.60901642
2	305.60901810
1	307.06070998
2	307.06071164
1	307.39840880
2	307.39841046
1	308.29658696
2	308.29658864
1	312.84915530
2	312.84915696
1	312.90533132
2	312.90533300
1	315.52838586
2	315.52838754
1	316.12246210
2	316.12246378
1	317.03164540
2	317.03164706
1	317.28638578
2	317.28638746
1	317.39929652
2	317.39929818
1	319.08557256
2	319.08557424
1	322.38334248
2	322.38334414
1	322.92244760
2	322.92244928
1	323.65642158
2	323.65642326
1	324.17555906
2	324.17556072
1	325.21717148
2	325.21717316
1	325.50458590
2	325.50458756
1	325.68753180
2	325.68753348
1	327.45876390
2	327.45876558
1	329.20517504
2	329.20517672
1	329.92157072
2	329.92157238
1	330.18405860
2	330.18406028
1	330.24830796
2	330.24830964
1	330.27810438
2	330.27810606
1	334.75402132
2	334.75402298
1	334.76154144
2	334.76154310
1	342.55493284
2	342.55493450
1	344.86855908
2	344.86856076
1	346.10336382
2	346.10336548
1	349.04569992
2	349.04570158
1	350.54668140
2	350.54668308
1	350.73510582
2	350.73510750
1	351.59733138
2	351.59733306
1	353.90573478
2	353.90573644
1	354.15496086
2	354.15496254
1	356.58230094
2	356.58230260
1	357.78922778
2	357.78922944
1	358.02548732
2	358.02548900
1	360.06061092
2	360.06061258
1	360.52886424
2	360.52886590
1	360.83217908
2	360.83218074
1	361.43760914
2	361.43761082
1	361.47007622
2	361.47007788
1	362.39795162
2	362.39795330
1	362.97933120
2	362.97933286
1	363.13450462
2	363.13450630
1	368.03769626
2	368.03769794
1	368.07005284
2	368.07005452
1	368.70616118
2	368.70616284
1	369.84228504
2	369.84228672
1	371.22086570
2	371.22086738
1	374.42762668
2	374.42762834
1	374.66051446
2	374.66051614
1	375.89014026
2	375.89014194
1	376.15161976
2	376.15162142
1	376.19152358
2	376.19152524
1	377.61504846
2	377.61505014
1	378.71414894
2	378.71415060
1	382.03576130
2	382.03576296
1	382.51440990
2	382.51441158
1	384.34919958
2	384.34920124
1	385.93867278
2	385.93867446
1	389.17903740
2	389.17903908
1	392.70873680
2	392.70873848
1	392.85357558
2	392.85357726
1	392.86618386
2	392.86618552
1	394.78597492
2	394.78597658
1	397.60775940
2	397.60776106
1	398.21895012
2	398.21895180
1	401.84720378
2	401.84720544
1	402.21020708
2	402.21020874
1	403.12233744
2	403.12233912
1	403.39860024
2	403.39860192
1	413.92075054
2	413.92075222
1	413.96696560
2	413.96696728
1	416.48353508
2	416.48353674
1	421.50038472
2	421.50038638
1	422.09134374
2	422.09134540
1	422.80140454
2	422.80140622
1	425.97683364
2	425.97683532
1	426.48952604
2	426.48952772
1	427.94850096
2	427.94850262
1	344.58350576
2	344.58350744
1	345.39670932
2	345.39671098
